Date,ORCL,AMZN,INTC,MSFT,AMD,NVDA,META,GOOG,AVGO,AAPL
2020-12-10,59.480000,155.074493,50.259998,210.520004,91.660004,129.722504,277.119995,88.766502,410.040009,123.239998
2020-12-11,60.610001,155.820999,49.730000,213.259995,91.650002,130.132507,273.549988,89.088501,405.820007,122.410004
2020-12-14,60.759998,157.848495,50.470001,214.199997,94.779999,133.087494,274.190002,88.002998,411.799988,121.779999
2020-12-15,61.860001,158.255997,50.669998,214.130005,97.120003,133.604996,275.549988,88.388496,418.059998,127.879997
2020-12-16,62.779999,162.048004,51.119999,219.279999,96.849998,132.425003,275.670013,88.150002,424.899994,127.809998
2020-12-17,63.610001,161.804001,50.650002,219.419998,96.839996,133.412506,274.480011,87.394997,426.100006,128.699997
2020-12-18,65.059998,160.082504,47.459999,218.589996,95.919998,132.720001,276.399994,86.550499,434.559998,126.660004
2020-12-21,64.480003,160.309006,46.360001,222.589996,93.230003,133.322495,272.790009,86.968498,428.880005,128.229996
2020-12-22,65.150002,160.326004,46.169998,223.940002,93.160004,132.782501,267.089996,86.175003,433.100006,131.880005
2020-12-23,65.300003,159.263504,46.570000,221.020004,91.550003,130.092499,268.109985,86.619003,425.459991,130.960007
2020-12-24,64.959999,158.634506,47.070000,222.750000,91.809998,129.937500,267.399994,86.942497,431.459991,131.970001
2020-12-28,64.870003,164.197998,47.070000,224.960007,91.599998,129.000000,277.000000,88.804497,431.880005,136.690002
2020-12-29,64.459999,166.100006,49.389999,224.149994,90.620003,129.432495,276.779999,87.935997,429.040009,134.869995
2020-12-30,64.400002,164.292496,48.750000,221.679993,92.290001,131.457504,271.869995,86.975998,434.829987,133.720001
2020-12-31,64.690002,162.846497,49.820000,222.419998,91.709999,130.550003,273.160004,87.594002,437.850006,132.690002
2021-01-04,63.750000,159.331497,49.669998,217.690002,92.300003,131.134995,268.940002,86.412003,425.220001,129.410004
2021-01-05,62.959999,160.925507,50.610001,217.899994,92.769997,134.047501,270.970001,87.045998,428.100006,131.009995
2021-01-06,62.570000,156.919006,51.099998,212.250000,90.330002,126.144997,263.309998,86.764503,425.459991,126.599998
2021-01-07,63.070000,158.108002,52.189999,218.289993,95.160004,133.440002,268.739990,89.362503,443.390015,130.919998
2021-01-08,63.380001,159.134995,51.650002,219.619995,94.580002,132.767502,267.570007,90.360497,445.640015,132.050003
2021-01-11,63.029999,155.710495,51.540001,217.490005,97.250000,136.214996,256.839996,88.335999,445.760010,128.979996
2021-01-12,62.419998,156.041504,53.240002,214.929993,95.360001,134.847504,251.089996,87.327499,449.390015,128.800003
2021-01-13,62.060001,158.294495,56.950001,216.339996,91.779999,135.317505,251.639999,87.720001,451.209991,130.889999
2021-01-14,61.599998,156.373505,59.250000,213.020004,90.790001,132.002502,245.639999,87.009003,452.070007,128.910004
2021-01-15,61.779999,155.212494,57.580002,212.649994,88.209999,128.595001,251.360001,86.809502,445.850006,127.139999
2021-01-19,61.290001,156.037994,57.990002,216.440002,89.449997,130.252502,261.100006,89.542999,459.269989,127.830002
2021-01-20,61.560001,163.169006,58.669998,224.339996,88.750000,133.657501,267.480011,94.345001,461.880005,132.029999
2021-01-21,61.209999,165.349503,62.459999,224.970001,91.529999,138.675003,272.869995,94.562500,466.820007,136.869995
2021-01-22,60.360001,164.611496,56.660000,225.949997,92.790001,137.125000,274.500000,95.052498,465.019989,139.070007
2021-01-25,60.900002,164.699997,55.439999,229.529999,94.129997,136.532501,278.010010,94.970001,464.790009,142.919998
2021-01-26,61.799999,166.306503,55.209999,232.330002,94.709999,134.352493,282.049988,95.862000,463.869995,143.160004
2021-01-27,62.549999,161.628998,53.590000,232.899994,88.839996,129.177505,272.140015,91.539497,444.700012,142.059998
2021-01-28,61.220001,161.880997,56.070000,238.929993,87.519997,130.509995,265.000000,93.155502,451.739990,137.089996
2021-01-29,60.430000,160.309998,55.509998,231.960007,85.639999,129.897507,258.329987,91.787003,450.500000,131.960007
2021-02-01,61.509998,167.143997,56.689999,239.649994,87.660004,132.369995,262.010010,95.067497,466.739990,134.139999
2021-02-02,62.369999,169.000000,58.000000,239.509995,88.860001,135.567505,267.079987,96.375504,476.880005,134.990005
2021-02-03,62.169998,165.626495,57.680000,243.000000,87.889999,135.304993,266.649994,103.503502,465.190002,133.940002
2021-02-04,63.349998,166.550003,58.790001,242.009995,87.839996,136.642502,266.489990,103.118500,470.630005,137.389999
2021-02-05,63.599998,167.607498,58.180000,242.199997,87.900002,135.910004,268.100006,104.900002,466.010010,136.759995
2021-02-08,63.110001,166.147003,59.160000,242.470001,91.470001,144.387497,266.579987,104.645500,472.700012,136.910004
2021-02-09,63.669998,165.250000,58.779999,243.770004,90.910004,142.632507,269.450012,104.175499,474.630005,136.009995
2021-02-10,63.270000,164.328995,58.860001,242.820007,92.349998,147.642502,271.869995,104.768997,470.049988,135.389999
2021-02-11,62.700001,163.106506,60.660000,244.490005,92.660004,152.507507,270.390015,104.794502,478.390015,135.130005
2021-02-12,63.080002,163.885498,61.810001,244.990005,93.769997,149.612503,270.500000,105.205498,486.320007,135.369995
2021-02-16,62.139999,163.447495,62.470001,243.699997,91.459999,153.302505,273.970001,106.095001,489.130005,133.190002
2021-02-17,62.090000,165.432007,61.849998,244.199997,89.940002,149.059998,273.570007,106.415497,482.480011,130.839996
2021-02-18,62.070000,166.411499,61.610001,243.789993,88.639999,148.289993,269.390015,105.860001,483.260010,129.710007
2021-02-19,61.130001,162.494995,63.009998,240.970001,89.580002,149.264999,261.559998,105.056999,489.959991,129.869995
2021-02-22,64.449997,159.037003,60.709999,234.509995,85.370003,143.557495,260.329987,103.244003,476.359985,126.000000
2021-02-23,64.500000,159.725006,61.119999,233.270004,84.739998,141.419998,265.859985,103.542999,471.899994,125.860001
2021-02-24,64.699997,157.976501,63.189999,234.550003,86.940002,144.990005,264.309998,104.758499,480.880005,125.349998
2021-02-25,65.300003,152.858002,60.400002,228.990005,82.419998,133.074997,254.690002,101.568001,457.160004,120.989998
2021-02-26,64.510002,154.646500,60.779999,232.380005,84.510002,137.145004,257.619995,101.843002,469.869995,121.260002
2021-03-01,66.169998,157.307007,62.880001,236.940002,86.389999,138.417496,264.910004,104.075500,489.579987,127.790001
2021-03-02,66.660004,154.726501,61.240002,233.869995,84.129997,134.062500,259.000000,103.792000,480.510010,125.120003
2021-03-03,66.910004,150.250000,59.900002,227.559998,80.860001,128.047501,255.410004,101.335503,463.059998,122.059998
2021-03-04,65.610001,148.878494,58.330002,226.729996,77.750000,123.702499,257.640015,102.454498,443.589996,120.129997
2021-03-05,69.970001,150.022995,60.740002,231.600006,78.519997,124.614998,264.279999,105.427002,450.140015,121.419998
2021-03-08,72.160004,147.597504,59.849998,227.389999,73.959999,115.932503,255.309998,101.208504,421.250000,116.360001
2021-03-09,72.639999,153.142502,62.669998,233.779999,78.529999,125.202499,265.739990,102.635002,443.600006,121.089996
2021-03-10,72.120003,152.882004,62.250000,232.419998,77.519997,124.682503,264.899994,102.751503,437.589996,119.980003
2021-03-11,67.410004,155.679504,63.310001,237.130005,81.230003,129.934998,273.880005,105.738503,453.690002,121.959999
2021-03-12,67.160004,154.474503,62.900002,235.750000,81.050003,128.559998,268.399994,103.096001,451.170013,121.029999
2021-03-15,67.730003,154.084000,63.790001,234.809998,82.500000,131.912506,273.750000,103.324501,470.769989,123.989998
2021-03-16,66.849998,154.593002,64.779999,237.710007,82.750000,132.912506,279.279999,104.625999,478.179993,125.570000
2021-03-17,66.220001,156.786499,65.779999,237.039993,82.629997,133.412506,284.010010,104.554001,483.589996,124.760002
2021-03-18,66.739998,151.399506,63.730000,230.720001,78.120003,127.224998,278.619995,101.810997,464.149994,120.529999
2021-03-19,66.260002,153.748001,63.759998,230.350006,79.059998,128.457504,290.109985,102.160004,474.459991,119.989998
2021-03-22,66.320000,155.543503,65.629997,235.990005,80.300003,131.862503,293.540009,101.929497,475.279999,123.389999
2021-03-23,67.269997,156.875000,63.480000,237.580002,78.379997,130.707504,290.630005,102.648003,464.059998,122.540001
2021-03-24,66.830002,154.353500,62.040001,235.460007,76.480003,126.430000,282.140015,102.252998,457.269989,120.089996
2021-03-25,68.629997,152.313004,62.020000,232.339996,76.220001,125.352501,278.739990,102.218002,461.700012,120.589996
2021-03-26,70.250000,152.601501,64.870003,236.479996,77.410004,128.392502,283.019989,101.777496,482.040009,121.209999
2021-03-29,71.129997,153.786499,64.500000,235.240005,77.139999,129.482498,290.820007,102.797501,472.619995,121.389999
2021-03-30,70.550003,152.764496,63.770000,231.850006,76.000000,128.717499,288.000000,102.777000,456.160004,119.900002
2021-03-31,70.169998,154.703995,64.000000,235.770004,78.500000,133.482498,294.529999,103.431503,463.660004,122.150002
2021-04-01,71.809998,158.050003,64.550003,242.350006,81.089996,138.117493,298.660004,106.887497,475.950012,123.000000
2021-04-05,74.160004,161.336502,66.540001,249.070007,81.430000,139.875000,308.910004,111.277496,488.480011,125.900002
2021-04-06,74.279999,161.190994,65.559998,247.860001,81.440002,138.615005,306.260010,111.237503,483.869995,126.209999
2021-04-07,74.070000,163.969498,66.250000,249.899994,82.199997,141.434998,313.089996,112.484001,482.459991,127.900002
2021-04-08,75.279999,164.964996,67.050003,253.250000,83.349998,143.169998,313.019989,113.272003,485.480011,130.360001
2021-04-09,75.580002,168.610001,68.260002,255.850006,82.760002,144.000000,312.459991,114.293999,485.089996,133.000000
2021-04-12,76.120003,168.969498,65.410004,255.910004,78.580002,152.089996,311.540009,112.739502,483.670013,131.240005
2021-04-13,76.669998,170.000000,65.220001,258.489990,80.190002,156.794998,309.760010,113.363503,484.959991,134.429993
2021-04-14,76.820000,166.649994,64.190002,255.589996,78.550003,152.770004,302.820007,112.741997,477.299988,132.029999
2021-04-15,78.290001,168.954498,65.019997,259.500000,83.010002,161.372498,307.820007,114.833000,480.000000,134.500000
2021-04-16,78.949997,169.972000,64.750000,260.739990,82.150002,159.125000,306.179993,114.888000,478.790009,134.160004
2021-04-19,78.750000,168.600494,63.630001,258.739990,81.110001,153.617493,302.239990,115.120003,462.000000,134.839996
2021-04-20,79.239998,166.734497,62.700001,258.260010,79.269997,151.712494,302.649994,114.681503,457.260010,133.110001
2021-04-21,76.660004,168.100998,63.700001,260.579987,81.610001,153.604996,301.470001,114.664497,459.790009,133.500000
2021-04-22,74.870003,165.451996,62.570000,257.170013,79.059998,148.502502,296.519989,113.396004,455.109985,131.940002
2021-04-23,74.970001,167.044006,59.240002,261.149994,82.760002,152.652496,301.130005,115.764999,466.130005,134.320007
2021-04-26,74.500000,170.449997,58.759998,261.549988,85.410004,154.779999,303.040009,116.336998,471.850006,134.720001
2021-04-27,75.220001,170.871506,57.970001,261.970001,85.209999,153.817505,303.570007,115.356003,466.350006,134.389999
2021-04-28,74.769997,172.925003,57.619999,254.559998,84.019997,152.767502,307.100006,118.995499,459.200012,133.580002
2021-04-29,75.870003,173.565506,58.279999,252.509995,83.910004,153.247498,329.510010,121.494499,466.290009,133.479996
2021-04-30,75.790001,173.371002,57.529999,252.179993,81.620003,150.095001,325.079987,120.505997,456.200012,131.460007
2021-05-03,77.330002,169.324493,57.259998,251.860001,78.550003,148.367493,322.579987,119.758499,450.140015,132.539993
2021-05-04,78.529999,165.593506,56.900002,247.789993,78.610001,143.512497,318.359985,117.712502,444.540009,127.849998
2021-05-05,79.190002,163.526993,56.849998,246.470001,77.830002,144.585007,315.019989,117.836998,443.829987,128.100006
2021-05-06,79.739998,165.318497,57.189999,249.729996,77.889999,145.229996,320.019989,119.067497,448.579987,129.740005
2021-05-07,80.400002,164.580505,57.669998,252.460007,78.809998,148.122498,319.079987,119.934502,452.579987,130.210007
2021-05-10,80.150002,159.524506,55.970001,247.179993,75.989998,142.657501,305.970001,117.083000,436.100006,126.849998
2021-05-11,77.690002,161.195496,55.040001,246.229996,76.830002,143.062500,306.529999,115.438004,440.070007,125.910004
2021-05-12,76.750000,157.597000,53.619999,239.000000,74.639999,137.585007,302.549988,111.954002,422.380005,122.769997
2021-05-13,78.139999,158.073502,54.009998,243.029999,73.089996,136.652496,305.260010,113.098503,430.600006,124.970001
2021-05-14,78.889999,161.145004,55.349998,248.149994,74.589996,142.429993,315.940002,115.807999,441.619995,127.449997
2021-05-17,79.080002,163.519501,55.330002,245.179993,74.650002,141.654999,315.459991,116.070503,439.940002,126.269997
2021-05-18,78.690002,161.613998,54.840000,243.080002,74.440002,140.157501,309.959991,115.171501,433.739990,124.849998
2021-05-19,78.739998,161.589996,55.360001,243.119995,76.230003,140.657501,313.589996,115.435501,441.720001,124.690002
2021-05-20,78.720001,162.384003,55.950001,246.479996,78.059998,146.125000,318.609985,117.804497,455.000000,127.309998
2021-05-21,79.029999,160.154007,56.080002,245.169998,77.169998,149.917496,316.230011,117.254997,451.239990,125.430000
2021-05-24,79.379997,162.249496,56.959999,250.779999,77.440002,156.119995,324.630005,120.333504,459.190002,127.099998
2021-05-25,78.830002,162.952499,56.869999,251.720001,77.860001,156.477493,327.790009,120.453499,459.540009,126.900002
2021-05-26,79.260002,163.257996,56.919998,251.490005,78.339996,157.000000,327.660004,121.676498,460.489990,126.849998
2021-05-27,78.980003,161.505493,57.730000,249.309998,78.419998,154.880005,332.750000,120.125504,467.679993,125.279999
2021-05-28,78.739998,161.153503,57.119999,249.679993,80.080002,162.445007,328.730011,120.578003,472.329987,124.610001
2021-06-01,79.570000,160.932495,56.889999,247.399994,80.809998,162.645004,329.130005,121.490501,468.309998,124.279999
2021-06-02,80.269997,161.699493,57.480000,247.300003,81.970001,167.782501,329.149994,121.064003,473.730011,125.059998
2021-06-03,81.089996,159.350494,56.240002,245.710007,80.279999,169.697495,326.040009,120.230499,464.799988,123.540001
2021-06-04,82.889999,160.311005,57.369999,250.789993,81.580002,175.782501,330.350006,122.587997,475.000000,125.889999
2021-06-07,83.940002,159.900497,57.090000,253.809998,81.349998,176.190002,336.579987,123.304497,463.779999,125.900002
2021-06-08,84.610001,163.205505,57.000000,252.570007,80.889999,174.570007,333.679993,124.142502,463.529999,126.739998
2021-06-09,84.519997,164.057495,57.000000,253.589996,79.959999,173.582504,330.250000,124.570000,463.929993,127.129997
2021-06-10,82.300003,167.482498,57.380001,257.239990,81.559998,174.250000,332.459991,126.080002,468.670013,126.110001
2021-06-11,82.900002,167.341507,57.849998,257.890015,81.309998,178.252502,331.260010,125.696503,470.700012,127.349998
2021-06-14,82.620003,169.193497,58.189999,259.890015,81.550003,180.187500,336.769989,126.351997,475.829987,130.479996
2021-06-15,81.639999,169.156494,57.990002,258.359985,80.470001,177.884995,336.750000,126.032997,470.739990,129.639999
2021-06-16,77.080002,170.762497,57.220001,257.380005,80.110001,178.102493,331.079987,125.696503,465.750000,130.149994
2021-06-17,77.559998,174.462006,57.180000,260.899994,84.559998,186.572495,336.510010,126.371002,471.170013,131.789993
2021-06-18,76.230003,174.345001,55.669998,259.429993,84.650002,186.387497,329.660004,125.567497,463.500000,130.460007
2021-06-21,77.989998,172.697998,55.869999,262.630005,82.589996,184.272507,332.290009,126.455002,464.609985,132.300003
2021-06-22,78.680000,175.272003,55.869999,265.510010,83.580002,188.867493,339.029999,126.999496,464.450012,133.979996
2021-06-23,78.099998,175.190994,55.259998,265.269989,83.820000,190.572495,340.589996,126.461502,466.660004,133.699997
2021-06-24,77.739998,172.453995,56.070000,266.690002,86.099998,192.054993,343.179993,127.281998,470.059998,133.410004
2021-06-25,78.459999,170.072998,55.910000,265.019989,85.620003,190.309998,341.369995,126.995003,462.200012,133.110001
2021-06-28,78.500000,172.194504,57.480000,268.720001,87.080002,199.850006,355.640015,126.819504,472.799988,134.779999
2021-06-29,78.099998,172.406998,56.750000,271.399994,89.519997,200.267502,351.890015,126.018501,477.149994,136.330002
2021-06-30,77.839996,172.007996,56.139999,270.899994,93.930000,200.024994,347.709991,125.316002,476.839996,136.960007
2021-07-01,79.540001,171.648499,56.009998,271.600006,93.309998,202.119995,354.390015,126.368500,469.640015,137.270004
2021-07-02,81.820000,175.548996,56.759998,277.649994,94.699997,204.869995,354.700012,128.718994,468.170013,139.960007
2021-07-06,83.080002,183.787003,56.090000,277.660004,94.470001,206.985001,352.779999,129.770996,473.279999,142.020004
2021-07-07,86.089996,184.828995,55.959999,279.929993,90.540001,203.717499,350.489990,130.077499,469.540009,144.570007
2021-07-08,85.589996,186.570496,55.389999,277.420013,89.739998,199.027496,345.649994,129.177002,470.500000,143.240005
2021-07-09,87.760002,185.966995,55.990002,277.940002,90.900002,200.502502,350.420013,129.574493,480.179993,145.110001
2021-07-12,87.080002,185.927505,56.730000,277.320007,90.809998,205.125000,353.160004,130.563995,485.750000,144.500000
2021-07-13,87.070000,183.867996,56.869999,280.980011,90.260002,202.500000,352.089996,130.994507,484.010010,145.639999
2021-07-14,88.279999,184.084000,56.520000,282.510010,89.050003,198.414993,347.630005,132.082504,481.589996,149.149994
2021-07-15,86.239998,181.559998,55.810001,281.029999,86.930000,189.662506,344.459991,131.266495,477.339996,148.479996
2021-07-16,87.489998,178.681503,54.970001,280.750000,85.889999,181.610001,341.160004,131.845505,468.070007,146.389999
2021-07-19,86.980003,177.479507,54.639999,277.010010,86.580002,187.797501,336.950012,129.253998,465.670013,142.449997
2021-07-20,88.660004,178.659500,55.240002,279.320007,87.110001,186.119995,341.660004,131.101501,468.589996,146.149994
2021-07-21,89.690002,179.259995,56.230000,281.399994,89.410004,194.100006,346.230011,132.600494,479.019989,145.399994
2021-07-22,90.690002,181.901505,55.959999,286.140015,91.209999,195.940002,351.190002,133.328506,476.329987,146.800003
2021-07-23,87.690002,182.832001,53.000000,289.670013,92.150002,195.580002,369.790009,137.815994,483.149994,148.559998
2021-07-26,87.860001,184.990997,54.310001,289.049988,91.820000,192.940002,372.459991,139.644501,482.239990,148.990005
2021-07-27,87.800003,181.319504,53.180000,286.540009,91.029999,192.080002,367.809998,136.796494,475.359985,146.770004
2021-07-28,87.180000,181.516006,53.070000,286.220001,97.930000,195.029999,373.279999,136.381500,477.649994,144.979996
2021-07-29,87.629997,179.996002,53.700001,286.500000,102.949997,196.619995,358.320007,136.540497,484.109985,145.639999
2021-07-30,87.139999,166.379501,53.720001,284.910004,106.190002,194.990005,356.299988,135.220993,485.399994,145.860001
2021-08-02,87.599998,166.574005,53.680000,284.820007,108.629997,197.500000,351.950012,135.989502,484.679993,145.520004
2021-08-03,89.739998,168.311996,54.060001,287.119995,112.559998,198.149994,351.239990,136.279999,486.790009,147.360001
2021-08-04,90.050003,167.735992,53.900002,286.510010,118.769997,202.740005,358.920013,136.028503,487.799988,146.949997
2021-08-05,89.430000,168.799500,53.889999,289.519989,112.349998,206.369995,362.970001,136.940002,487.670013,147.059998
2021-08-06,89.519997,167.246994,53.919998,289.459991,110.110001,203.660004,363.510010,137.035995,485.429993,146.139999
2021-08-09,89.900002,167.093506,54.049999,288.329987,107.580002,202.949997,361.609985,138.001999,484.679993,146.089996
2021-08-10,89.639999,166.033997,53.939999,286.440002,106.480003,199.360001,361.130005,138.096497,482.260010,145.600006
2021-08-11,89.629997,164.605499,54.139999,286.950012,107.680000,196.990005,359.959991,137.689499,483.549988,145.860001
2021-08-12,89.809998,165.175003,53.540001,289.809998,106.500000,199.050003,362.649994,138.389496,484.260010,148.889999
2021-08-13,90.379997,164.698502,53.490002,292.850006,110.550003,201.880005,363.179993,138.406006,486.160004,149.100006
2021-08-16,90.820000,164.949493,53.470001,294.600006,107.480003,199.500000,366.559998,138.916000,488.140015,151.119995
2021-08-17,90.949997,162.098007,52.689999,293.079987,107.559998,194.580002,358.450012,137.300507,478.690002,150.190002
2021-08-18,88.940002,160.061005,52.189999,290.730011,103.440002,190.399994,355.450012,136.570007,468.970001,146.360001
2021-08-19,88.709999,159.387497,52.439999,296.769989,103.699997,197.979996,355.119995,136.913498,473.529999,146.699997
2021-08-20,88.940002,159.997498,52.009998,304.359985,104.650002,208.160004,359.369995,138.436996,475.170013,148.190002
2021-08-23,89.120003,163.293503,53.230000,304.649994,108.769997,219.580002,363.350006,141.099503,482.450012,149.710007
2021-08-24,88.550003,165.289001,53.810001,302.619995,107.650002,217.929993,365.510010,142.398499,481.429993,149.619995
2021-08-25,88.620003,164.959000,53.810001,302.010010,108.300003,222.130005,368.390015,142.949997,483.410004,148.360001
2021-08-26,88.720001,165.800003,53.130001,299.089996,107.269997,220.679993,364.380005,142.123001,485.739990,147.539993
2021-08-27,89.349998,167.481506,53.889999,299.720001,111.400002,226.360001,372.630005,144.550507,495.940002,148.600006
2021-08-30,89.449997,171.078506,53.939999,303.589996,111.320000,226.880005,380.660004,145.469498,498.890015,153.119995
2021-08-31,89.129997,173.539505,54.060001,301.880005,110.720001,223.850006,379.380005,145.462006,497.209991,151.830002
2021-09-01,89.949997,173.949997,53.669998,301.829987,109.989998,224.410004,382.049988,145.841995,493.160004,152.509995
2021-09-02,89.800003,173.156006,53.730000,301.149994,109.199997,223.960007,375.279999,144.218994,491.899994,153.649994
2021-09-03,90.000000,173.902496,53.509998,301.140015,109.919998,228.429993,376.260010,144.774994,497.679993,154.300003
2021-09-07,88.720001,175.464493,53.650002,300.179993,109.150002,226.619995,382.179993,145.518997,496.589996,156.690002
2021-09-08,89.470001,176.274994,53.570000,300.209991,106.169998,223.389999,377.570007,144.883499,494.380005,155.110001
2021-09-09,89.540001,174.207993,53.400002,297.250000,106.150002,221.770004,378.000000,144.913498,493.489990,154.070007
2021-09-10,89.680000,173.457504,53.840000,295.709991,105.199997,224.779999,378.690002,141.921005,498.149994,148.970001
2021-09-13,88.889999,172.858505,54.990002,296.989990,104.800003,221.520004,376.510010,143.464996,498.959991,149.550003
2021-09-14,86.389999,172.500000,54.520000,299.790009,105.730003,222.419998,376.529999,143.406006,501.869995,148.119995
2021-09-15,87.730003,173.789505,55.119999,304.820007,105.599998,223.410004,373.920013,145.205994,509.739990,149.029999
2021-09-16,87.250000,174.412003,54.830002,305.220001,106.220001,222.419998,373.059998,144.373505,507.350006,148.789993
2021-09-17,86.389999,173.126007,54.259998,299.869995,103.879997,219.000000,364.720001,141.463501,506.000000,146.059998
2021-09-20,86.169998,167.786499,52.980000,294.299988,101.550003,211.130005,355.700012,139.016998,494.820007,142.940002
2021-09-21,86.919998,167.181503,52.869999,294.799988,102.820000,212.460007,357.480011,139.646500,490.989990,143.429993
2021-09-22,88.440002,169.002502,53.500000,298.579987,104.379997,219.410004,343.209991,140.938507,500.589996,145.850006
2021-09-23,89.419998,170.800003,54.029999,299.559998,106.150002,224.820007,345.959991,141.826508,504.299988,146.830002
2021-09-24,89.940002,171.276001,54.220001,299.350006,105.800003,220.809998,352.959991,142.632996,504.920013,146.919998
2021-09-27,91.040001,170.289993,54.660000,294.170013,108.160004,216.600006,353.579987,141.501007,504.850006,145.369995
2021-09-28,90.489998,165.798004,54.000000,283.519989,101.519997,206.990005,340.649994,136.184006,491.019989,141.910004
2021-09-29,91.250000,165.056000,53.490002,284.000000,100.349998,205.169998,339.609985,134.520996,489.480011,142.830002
2021-09-30,87.129997,164.251999,53.279999,281.920013,102.900002,207.160004,339.390015,133.265503,484.929993,141.500000
2021-10-01,89.739998,164.162994,53.860001,289.100006,102.449997,207.419998,343.010010,136.462494,487.350006,142.649994
2021-10-04,89.260002,159.488998,53.470001,283.109985,100.339996,197.320007,326.230011,133.764999,475.950012,139.139999
2021-10-05,91.489998,161.050003,53.950001,288.760010,101.809998,204.509995,332.959991,136.177002,485.420013,141.110001
2021-10-06,91.339996,163.100494,53.980000,293.109985,103.639999,207.000000,333.640015,137.354004,488.779999,142.000000
2021-10-07,92.309998,165.121506,54.180000,294.850006,106.449997,210.750000,329.220001,139.185501,493.920013,143.289993
2021-10-08,94.389999,164.431000,53.810001,294.850006,105.059998,208.309998,330.049988,140.056000,492.850006,142.899994
2021-10-11,95.290001,162.315002,53.439999,294.230011,104.680000,206.949997,325.450012,138.847504,492.339996,142.809998
2021-10-12,95.570000,162.366501,52.169998,292.880005,105.040001,206.710007,323.769989,136.712997,485.279999,141.509995
2021-10-13,96.400002,164.214005,52.259998,296.309998,109.160004,209.389999,324.540009,137.899994,485.010010,140.910004
2021-10-14,95.279999,164.992996,53.900002,302.750000,111.989998,217.460007,328.529999,141.412003,497.600006,143.759995
2021-10-15,95.330002,170.451004,54.459999,304.209991,112.120003,218.619995,324.760010,141.675003,503.250000,144.839996
2021-10-18,96.510002,172.337006,54.470001,307.290009,116.430000,222.220001,335.339996,142.960495,503.359985,146.550003
2021-10-19,97.059998,172.207504,55.209999,308.230011,116.330002,222.899994,339.989990,143.822006,510.390015,148.759995
2021-10-20,96.639999,170.753006,55.369999,307.410004,116.389999,221.029999,340.779999,142.414993,509.390015,149.259995
2021-10-21,96.300003,171.750504,56.000000,310.760010,119.330002,226.919998,341.880005,142.780502,514.150024,149.479996
2021-10-22,98.250000,166.777496,49.459999,309.160004,119.820000,227.259995,324.609985,138.625000,515.409973,148.690002
2021-10-25,97.889999,166.018494,49.410000,308.130005,122.360001,231.660004,328.690002,138.772995,522.070007,148.639999
2021-10-26,96.980003,168.803497,48.279999,310.109985,122.930000,247.169998,315.809998,139.671997,533.869995,149.320007
2021-10-27,96.029999,169.624496,47.889999,323.170013,122.279999,244.509995,312.220001,146.427505,523.109985,148.850006
2021-10-28,96.230003,172.328506,48.080002,324.350006,121.160004,249.410004,316.920013,146.128998,529.570007,152.570007
2021-10-29,95.940002,168.621506,49.000000,331.619995,120.230003,255.669998,323.570007,148.270493,531.669983,149.800003
2021-11-01,94.379997,165.905502,49.549999,329.369995,125.230003,258.269989,329.980011,143.774002,528.049988,148.960007
2021-11-02,95.870003,165.637497,49.860001,333.130005,127.629997,264.010010,328.079987,145.863007,537.070007,150.020004
2021-11-03,96.150002,169.199997,50.389999,334.000000,130.529999,265.980011,331.619995,146.789993,542.369995,151.490005
2021-11-04,95.629997,173.850006,50.310001,336.440002,137.500000,298.010010,335.850006,148.682999,548.619995,150.960007
2021-11-05,94.949997,175.949493,50.919998,336.059998,136.339996,297.519989,341.130005,149.240997,558.919983,151.279999
2021-11-08,95.139999,174.449005,51.549999,336.989990,150.160004,308.040009,338.619995,149.351501,558.950012,150.440002
2021-11-09,94.589996,178.811493,51.200001,335.950012,148.919998,306.570007,335.369995,149.248505,557.799988,150.809998
2021-11-10,93.830002,174.102493,50.759998,330.799988,139.869995,294.589996,327.640015,146.626007,548.770020,147.919998
2021-11-11,94.040001,173.625000,50.529999,332.429993,146.009995,303.899994,327.739990,146.748001,555.400024,147.869995
2021-11-12,93.540001,176.257507,50.310001,336.720001,147.889999,303.899994,340.890015,149.645493,563.219971,149.990005
2021-11-15,94.019997,177.283997,50.320000,336.070007,146.490005,300.250000,347.559998,149.388000,565.770020,150.000000
2021-11-16,95.610001,177.035004,50.610001,339.510010,152.449997,302.029999,342.959991,149.076004,568.770020,151.000000
2021-11-17,95.330002,177.449997,50.230000,339.119995,151.339996,292.609985,340.769989,149.061996,569.640015,153.490005
2021-11-18,94.660004,184.802994,49.680000,341.269989,155.020004,316.750000,338.690002,150.709000,574.809998,157.869995
2021-11-19,93.970001,183.828506,49.520000,343.109985,155.410004,329.850006,345.299988,149.952499,568.719971,160.550003
2021-11-22,94.610001,178.628494,49.830002,339.829987,152.520004,319.559998,341.010010,147.078506,553.280029,161.020004
2021-11-23,92.940002,179.001999,49.099998,337.679993,149.919998,317.459991,337.250000,146.757004,555.119995,161.410004
2021-11-24,93.580002,179.020493,49.759998,337.910004,157.800003,326.739990,341.059998,146.717499,558.729980,161.940002
2021-11-26,92.330002,175.227997,48.779999,329.679993,154.809998,315.029999,333.119995,142.806000,546.590027,156.809998
2021-11-29,92.940002,178.078506,50.000000,336.630005,161.910004,333.760010,338.029999,146.113998,564.340027,160.240005
